has_banner,has_location,has_extended_profile,has_url,followers,friends,num_posts,has_Duplicate,onlyHasUrl,has_retweet,contains_hashTag,label
1,0,0,0,344,383,3124,9,38,1734,97,1
1,1,1,0,71,181,3213,6,116,797,439,1
1,0,0,0,26,189,102,0,2,14,17,1
1,1,1,1,608,483,3206,0,13,263,533,1
1,1,1,1,9527,887,3212,1,0,675,690,1
1,1,0,0,819,758,3190,2,28,2335,145,1
1,1,1,0,2746,2547,1435,1,0,537,755,1
1,1,1,1,521,605,3160,52,13,1404,1414,1
1,0,0,0,370,266,3177,32,110,1871,262,1
1,1,1,0,361,349,3156,3,39,663,873,1
1,1,0,0,23,147,449,2,0,281,298,1
1,1,1,1,144,273,901,8,1,58,29,1
1,1,1,1,557,349,3208,7,4,1206,2009,1
1,1,1,1,2634,888,3227,3,0,635,776,1
1,1,0,1,206,356,3230,2,0,1602,867,1
0,1,0,0,48,172,1103,1,0,727,359,1
1,0,1,0,128,117,2682,12,5,937,136,1
1,1,1,1,458,603,3208,1,2,419,299,1
1,0,1,0,1247,740,3241,460,9,1304,1419,1
1,1,0,1,543,445,594,5,21,130,65,1
1,1,1,1,325,205,2455,20,3,1134,435,1
1,0,1,0,269,183,3224,5,53,1163,325,1
1,1,1,1,3030,283,3246,1,9,422,352,1
0,1,1,1,558,674,3216,0,0,580,211,1
1,1,0,0,270,264,1501,1,8,811,382,1
1,0,1,0,785,550,3187,12,34,1017,131,1
0,0,0,0,21,168,129,0,0,71,63,1
1,1,1,1,1341,1971,3244,0,7,267,209,1
1,1,1,1,702,367,3204,10,8,594,98,1
1,0,1,1,1209,378,3221,4,13,511,778,1
1,1,1,0,287,904,3195,0,6,645,392,1
1,1,1,1,29,16,3236,0,1,85,61,1
1,1,1,0,168,403,3230,22,1,1206,472,1
1,0,0,0,657,398,3227,14,42,1999,201,1
1,1,0,0,545,458,1770,1,32,712,149,1
1,1,1,0,132,621,3156,3,11,538,140,1
1,0,0,0,51,152,893,0,5,616,526,1
1,0,1,0,223,177,3127,5,22,962,177,1
1,1,1,1,535,375,3203,0,10,982,349,1
1,0,1,1,934,387,3179,16,32,901,457,1
1,1,1,1,484,475,3161,3,10,1129,274,1
0,0,0,0,116,87,3247,2,4,76,13,1
1,0,1,0,458,455,3040,0,26,1057,252,1
0,1,0,1,411,831,1314,1,3,316,124,1
1,1,1,1,336,312,1593,21,13,402,287,1
1,1,0,0,349,392,2943,3,20,1853,444,1
1,0,1,1,451,406,3216,0,23,303,332,1
1,1,1,1,591,525,3179,0,30,997,123,1
1,0,1,0,324,292,3205,26,90,1382,191,1
1,0,0,0,186,171,2680,1,11,1079,300,1
1,0,0,0,555,505,3236,21,39,1493,51,1
1,1,1,1,1846,776,1841,2,3,1010,244,1
1,1,1,0,850,399,1815,2,33,1264,29,1
1,1,1,1,291,295,3172,11,12,606,773,1
1,1,1,1,88,95,1210,2,0,352,251,1
1,1,1,0,124,112,2008,2,17,403,85,1
1,1,1,1,300,193,1909,1,17,93,129,1
1,1,0,0,421,785,3170,0,1,1837,130,1
1,1,0,1,142,93,570,0,1,171,177,1
1,0,1,1,95,92,3243,0,11,1304,438,1
1,0,1,0,292,634,3164,20,108,1132,215,1
1,1,1,1,183,120,3143,2,3,363,995,1
1,1,1,0,315,319,3223,2,2,258,1182,1
1,0,1,0,236,401,1076,1,10,166,64,1
1,1,1,0,132,375,3245,5,0,312,1414,1
1,1,1,0,3535,2689,3160,1,1,2438,975,1
1,0,1,0,240,228,3153,86,0,509,1053,1
1,0,0,0,192,521,1088,4,7,506,66,1
1,1,1,1,2333,764,79,0,1,28,10,1
1,1,1,0,514,468,3208,18,0,823,62,1
1,1,1,1,1171,182,3187,0,9,906,58,1
1,1,1,1,4493,1894,3231,1,5,931,224,1
1,0,1,0,2213,828,3228,3,10,1986,157,1
1,1,1,1,179,339,2466,1,5,162,118,1
1,1,1,0,403,383,3183,5,13,1718,318,1
1,1,1,1,4964,2288,3198,4,2,1289,292,1
1,0,0,0,67,150,26,0,0,9,1,1
1,1,1,0,333,379,3201,0,0,382,988,1
0,0,0,0,25,68,217,0,6,69,38,1
1,1,0,1,267,308,3125,10,4,2149,563,1
1,1,1,1,396,585,2389,0,7,640,765,1
1,1,1,0,146,80,3224,48,55,832,382,1
1,0,1,1,349,596,3161,9,16,840,190,1
1,0,0,1,594,842,2783,1,11,1739,115,1
1,1,0,1,86,92,2578,20,4,109,1062,1
1,1,0,0,1440,880,3186,10,73,1670,137,1
1,1,1,1,569,1840,2122,11,29,216,317,1
1,1,1,1,77,111,1473,24,97,92,51,1
1,1,1,0,345,514,3192,0,4,307,394,1
1,0,0,0,137,242,404,0,0,169,45,1
1,0,1,0,609,403,3219,1,19,446,230,1
1,1,1,1,3261,68,3187,150,69,1202,45,1
1,1,1,1,1853,636,3222,296,12,2113,777,1
1,1,1,1,1027,446,3215,3,23,518,195,1
1,0,0,0,29,69,89,0,0,33,3,1
1,1,1,1,3798,2886,3194,4,4,2823,1307,1
1,1,1,1,541,467,3240,6,8,508,353,1
1,1,1,1,6314,6735,3232,5,3,826,791,1
1,0,1,1,583,367,3213,206,14,1639,1083,1
1,1,1,1,612,1613,3197,25,8,1726,615,1
1,1,1,1,261,359,2670,4,15,612,36,1
1,0,0,0,123,102,3112,2,25,1365,100,1
1,0,1,0,124,161,2383,3,5,435,36,1
1,1,1,0,231,141,1727,12,34,856,178,1
1,0,0,1,255,225,3204,6,30,102,319,1
1,1,1,1,239,286,3191,1,10,269,529,1
1,0,0,0,439,587,3053,4,12,1650,96,1
1,1,1,0,401,165,3189,6,32,988,374,1
0,1,1,1,181,216,1773,0,0,123,392,1
1,1,0,0,713,932,3225,287,325,616,359,1
1,1,1,0,271,738,3184,2,1,1583,1410,1
1,1,1,1,3420,1519,3209,7,31,2009,478,1
0,1,1,1,525,166,3223,0,0,27,140,1
1,0,1,1,1368,1433,3194,5,36,553,37,1
1,1,0,0,228,342,3104,1,3,1148,212,1
1,0,1,0,133,215,1693,7,19,784,26,1
1,1,1,0,116,135,171,0,0,55,19,1
1,1,1,0,423,152,3201,3,1,661,352,1
1,1,1,0,579,663,3232,1,5,1040,800,1
1,0,0,0,1019,1223,3179,309,4,2131,1698,1
1,0,0,0,382,365,2367,0,6,1407,178,1
0,1,0,0,1903,790,3210,5,0,1022,300,1
1,1,1,1,623,529,3209,2,1,336,87,1
1,0,0,0,154,107,3069,7,6,2039,160,1
1,1,1,1,62370,427,3231,0,8,1065,926,1
1,0,1,0,237,100,3193,1,15,2253,30,1
1,1,0,0,407,376,3180,1,5,1242,415,1
1,1,1,1,7065,1822,3195,2,3,1295,864,1
1,1,1,0,5051,454,3235,231,1,1475,339,1
0,0,1,0,33,98,272,0,0,224,84,1
1,0,0,0,406,401,2387,6,13,1729,129,1
1,1,1,1,1234,442,3186,1,13,1089,466,1
1,1,1,0,256,454,3195,0,0,250,629,1
1,0,1,0,1063,79,3215,1,6,1023,71,1
1,1,1,0,19,117,1162,131,304,25,234,1
1,0,1,0,3232,2439,3143,36,7,707,167,1
1,0,0,0,346,316,1273,5,6,695,170,1
1,1,1,1,1231,1997,3225,3,5,586,559,1
1,1,1,0,1635,1610,3189,2,7,1611,352,1
0,0,0,0,43,155,13,0,0,5,8,1
1,1,1,1,723,446,3205,12,14,969,614,1
1,1,0,0,23,168,198,0,0,37,57,1
1,1,1,1,453,302,3193,0,1,461,593,1
1,0,1,1,278,302,3164,11,29,1004,262,1
1,1,0,0,759,115,3214,8,0,24,8,1
1,1,0,0,1885,2064,2831,13,79,315,125,1
1,0,0,0,929,726,3160,58,162,1548,79,1
1,1,1,0,236,124,3149,34,13,775,631,1
0,1,1,0,191,247,3231,43,144,188,709,1
1,1,1,1,321,231,3222,2,24,428,143,1
0,1,1,0,476,519,3185,1,4,916,468,1
1,1,1,1,2844,1861,3185,262,88,1337,402,1
1,1,1,1,986837,1111,3203,4,8,2662,838,1
1,1,1,1,4955,4359,3236,39,24,1578,151,1
1,1,1,0,5209,1120,3229,0,0,1634,1100,1
0,1,1,0,141,50,947,52,0,122,504,1
1,1,1,1,1582,1500,3179,10,1,2043,672,1
1,1,1,1,113,255,3156,136,371,982,797,1
0,1,1,0,127,225,3242,0,3,26,12,1
1,1,1,0,1497,2004,3170,0,8,1121,265,1
1,1,1,1,93,500,1416,6,2,592,232,1
1,0,1,0,354,243,3213,25,66,662,158,1
0,1,0,1,2844,326,3225,2,4,1740,1612,1
1,1,1,0,108,105,1409,1,5,1067,587,1
0,1,0,0,252,438,2041,0,1,385,393,1
1,1,1,1,2280,801,3205,4,6,840,578,1
1,1,0,0,16,107,92,11,0,13,19,1
1,1,0,1,460,480,3120,2,31,705,263,1
1,1,0,1,131,78,3021,1,1,469,1010,1
1,1,1,1,193,378,328,1,5,36,64,1
1,0,0,0,123,164,428,0,1,170,59,1
1,1,1,0,248,274,1226,0,0,392,364,1
1,1,1,0,1120,340,3229,0,3,898,306,1
1,1,1,0,335,362,3132,0,11,733,523,1
1,0,0,0,752,201,3167,5,46,2150,116,1
1,0,1,1,155,80,2299,2,17,906,235,1
1,0,1,0,774,698,3168,70,111,2125,41,1
1,1,1,0,36,125,2160,13,14,202,435,1
1,1,1,0,1671,1668,3214,1,0,708,852,1
1,1,0,0,151,550,3210,2,21,615,227,1
1,1,1,0,897,633,3227,1,2,538,501,1
1,1,1,0,1227,413,3224,1,3,1036,946,1
1,1,1,1,12875,392,3215,5,7,2466,876,1
1,1,1,0,382,645,2102,0,4,430,915,1
1,0,0,0,1237,1189,2752,3,13,2396,219,1
1,1,1,1,887,1598,2831,16,37,83,113,1
1,1,1,1,179,249,3190,1,34,1258,421,1
1,0,1,1,978,126,3207,4,4,1669,1860,1
1,1,1,1,2162,792,3225,0,23,1214,382,1
1,1,1,1,4774,3822,3224,1,2,1108,999,1
1,1,1,1,177,442,2524,0,9,580,655,1
1,1,1,0,89,120,3212,1,6,354,576,1
1,0,1,0,365,322,3199,102,25,1155,385,1
1,1,1,1,346,1235,3205,11,21,592,689,1
1,0,1,0,87,55,3025,1,18,1192,357,1
1,1,0,0,41,42,138,0,1,103,33,1
1,0,0,0,50,86,205,1,0,71,29,1
1,1,0,0,168,346,3143,1,3,525,420,1
1,1,1,1,4382,864,3226,7,68,1615,20,1
1,1,1,1,692,2001,3201,88,210,737,709,1
1,1,0,0,418,410,3188,6,16,1923,251,1
1,0,1,0,761,353,3207,5,42,863,174,1
0,1,0,0,26,62,52,1,0,9,10,1
1,1,1,0,135,404,3226,1,0,397,404,1
1,1,1,0,703,223,3237,0,2,180,586,1
1,1,1,1,589,517,3211,31,0,884,858,1
1,0,0,0,89,320,491,0,2,147,38,1
1,1,1,1,1787,838,3245,2,1,317,991,1
1,1,0,0,18,216,67,2,0,5,30,1
1,1,1,0,784,508,1636,2,5,391,571,1
1,1,1,1,442,177,602,23,0,111,99,1
1,0,1,0,322,227,3150,1,36,978,234,1
1,1,1,1,3937,3616,3203,0,1,1392,428,1
1,1,1,1,376,399,1186,12,38,352,159,1
1,0,0,0,356,382,2458,0,2,590,445,1
1,0,0,0,524,510,3196,0,7,2132,86,1
1,1,1,0,10483,11711,3211,4,13,1224,1238,1
1,1,0,0,212,524,1256,0,8,711,251,1
1,1,1,1,791,194,2034,2,6,1531,68,1
1,1,1,1,27789,1403,2991,2,5,1758,60,1
0,1,0,0,34,49,154,0,0,16,36,1
1,1,1,1,807,907,3174,0,11,1046,344,1
0,1,0,0,123,702,641,1,0,365,105,1
0,1,1,0,69,533,1348,0,3,474,994,1
1,1,1,1,622,475,3198,6,21,261,182,1
0,0,0,0,582,686,3233,17,0,6,3233,1
1,1,1,0,123,206,3228,1,21,736,922,1
1,1,1,1,369,224,3221,2,59,243,24,1
1,1,1,0,1025,873,3205,3,27,1796,587,1
1,1,1,1,1457,282,3246,0,7,455,180,1
1,1,1,0,493,655,3230,0,0,1562,441,1
1,1,1,0,699,359,3217,2,5,887,254,1
1,1,1,1,253,110,3213,17,118,234,28,1
1,1,1,1,804,359,3199,15,9,2186,1298,1
1,1,1,1,467,266,3245,12,6,401,707,1
1,0,1,0,701,468,3234,2,27,1788,389,1
1,0,1,0,4520,230,415,2,0,49,66,1
1,1,1,1,1894,2012,1302,0,0,377,813,1
1,1,1,0,3342,186,3228,11,6,1163,263,1
1,1,1,1,1373,2001,3201,4,8,1836,1374,1
1,1,0,0,177,297,2430,21,43,265,83,1
0,1,1,0,1297,518,3228,2,1,230,75,1
1,1,1,1,1368,90,3212,0,1,1237,476,1
1,1,1,0,110,98,1458,0,17,499,127,1
1,0,1,1,574,85,2961,22,96,895,134,1
1,0,1,1,1972,1122,3193,8,89,844,478,1
1,1,1,1,1101,1135,3219,0,1,848,1696,1
1,1,0,0,539,420,618,1,10,438,4,1
1,1,1,0,3521,987,3214,0,21,490,83,1
1,1,0,0,152,117,3159,14,60,1356,420,1
1,1,1,1,391,147,3176,2,17,1416,34,1
1,1,0,1,138,737,3205,7,18,1923,797,1
1,0,0,0,154,270,598,2,2,328,66,1
1,0,0,0,289,515,3215,6,41,923,237,1
1,0,1,1,194,136,3234,5,38,814,209,1
1,1,1,1,196,298,567,0,3,39,154,1
1,1,1,0,118,399,1303,9,15,116,438,1
1,1,0,0,450,277,3203,572,22,469,398,1
1,0,1,0,55,51,300,1,2,106,108,1
0,1,1,0,144,115,2770,12,6,979,298,1
1,0,0,0,89,66,1392,0,5,665,61,1
0,1,1,0,58,101,484,0,1,161,225,1
1,1,1,0,294,654,3206,4,7,831,1148,1
1,0,0,0,378,132,3223,5,0,2,3223,1
0,1,0,1,612,1518,3210,2,1,645,428,1
1,0,1,0,458,414,3170,10,61,1470,109,1
1,0,0,0,37,259,617,80,92,14,52,1
1,1,1,1,525,561,3245,162,56,2064,77,1
1,1,1,0,1096,844,3227,2,59,977,1253,1
1,1,1,1,1469,1152,3203,0,5,588,180,1
1,0,1,0,937,314,3218,25,61,1919,113,1
1,1,1,1,361,983,3228,0,0,1327,1815,1
1,0,1,1,358,259,2877,4,16,868,223,1
1,1,1,1,230,65,3160,14,3,391,510,1
1,1,1,0,119,145,1589,0,3,201,850,1
1,0,1,0,409,290,3168,13,56,1173,44,1
1,1,1,0,440,620,3230,1,17,530,417,1
1,0,1,0,112,136,2327,0,38,553,167,1
1,1,1,1,741,579,3136,2,1,929,669,1
0,1,1,0,236,445,701,0,0,137,111,1
1,0,0,0,339,320,3120,1,6,870,170,1
1,1,1,1,1484,1307,3217,2,10,993,1295,1
1,0,0,0,414,312,3188,1,5,1997,381,1
1,0,0,0,947,777,3058,2,33,1075,88,1
1,0,1,0,42,24,3188,23,149,1420,144,1
1,1,1,1,2245,1260,3224,0,7,1068,311,1
0,0,1,0,307,395,3161,6,1,1139,535,1
1,1,1,1,917,425,3232,173,21,366,710,1
1,0,0,0,263,250,3213,1,10,716,16,1
1,1,0,0,73,212,217,5,13,130,81,1
1,0,1,1,594,1408,1079,0,0,484,266,1
1,1,1,1,35,164,1277,2,7,601,325,1
1,1,1,1,721,774,1426,10,9,264,707,1
1,1,1,0,154,152,3219,2,9,491,564,1
1,1,1,1,11781,12621,3222,3,1,2750,835,1
1,1,1,0,432,315,3185,1,35,736,243,1
1,0,1,0,555,365,3230,17,92,492,11,1
0,1,1,1,6584,907,3232,15,1,468,569,1
1,1,1,1,8375,503,3238,3,8,978,460,1
1,1,0,0,300,459,3148,11,35,179,50,1
1,1,1,1,94,113,3226,0,0,392,215,1
0,0,0,0,10,30,140,0,3,55,15,1
1,1,1,1,1061,1726,3204,3,0,1306,1214,1
1,1,1,0,222,237,2492,361,425,113,45,1
1,1,1,0,2850,1777,3202,617,202,1497,758,1
1,0,0,0,273,238,3144,13,17,1234,79,1
1,1,1,1,114727,1362,3244,3,6,3020,1254,1
1,1,1,1,159,106,3242,1,16,144,419,1
1,1,1,1,786,705,3175,37,51,416,714,1
1,1,1,0,2951,2145,3209,235,206,1845,1841,1
1,0,1,0,1247,731,3185,1,43,1175,98,1
1,1,0,0,71,70,1705,4,24,616,42,1
0,0,0,0,1829,869,3213,1,0,1999,845,1
1,1,1,0,416,67,3241,6,10,292,177,1
1,1,1,0,76,103,3194,2,3,752,1598,1
1,1,1,0,1007,527,3232,3,25,1418,345,1
1,1,1,0,1201,897,3217,7,45,620,86,1
1,1,1,0,44,78,1090,0,1,126,406,1
1,1,1,1,1183,308,3228,18,21,942,938,1
1,1,1,0,68,265,982,0,0,48,307,1
1,0,0,0,14,30,849,7,32,300,68,1
1,1,1,1,277,422,3215,1,2,799,763,1
1,1,1,0,104,386,3200,0,3,1116,1237,1
1,0,1,0,101,128,2715,8,34,1867,147,1
1,0,1,0,2143,666,3167,4,8,1427,18,1
1,1,1,0,42,203,1504,0,0,349,33,1
1,1,1,1,431,1067,3224,2,0,1687,1075,1
1,0,1,0,257,260,1366,1,2,186,26,1
1,1,1,0,271,253,3037,0,1,1090,287,1
0,1,1,0,58,178,675,0,0,86,155,1
1,1,0,1,10885,1529,3211,0,0,2106,1424,1
1,0,1,0,10545,168,3202,191,73,1242,61,1
1,0,1,0,195,155,3200,23,7,951,151,1
1,1,1,0,982,1026,3153,26,9,713,175,1
1,1,1,0,134,94,3218,5,6,924,89,1
1,1,1,0,34,161,3089,4,30,2106,715,1
1,1,1,1,2031,576,3233,0,7,437,521,1
1,0,0,0,82,64,3239,3,76,152,102,1
1,1,1,1,132,174,2751,17,1,51,179,1
0,1,1,0,75,96,2434,71,1,1129,1573,1
0,1,1,1,132,194,233,0,2,117,37,1
1,1,1,1,33,326,817,3,18,278,152,1
1,1,1,1,1202,1469,3196,5,2,1732,768,1
1,1,1,0,1610,1983,3186,22,15,2539,768,1
1,1,1,1,577,215,3219,16,21,157,49,1
1,1,1,0,58,138,2282,19,42,1570,611,1
0,1,1,1,683,97,3214,0,0,486,386,1
1,1,1,1,220,214,2988,8,9,1743,483,1
1,0,0,0,371,314,3083,29,49,1608,27,1
1,1,1,1,1549,348,3196,5,41,233,337,1
1,1,1,1,275,316,3220,1,7,543,917,1
1,1,0,1,247,92,3229,9,10,582,35,1
1,1,1,1,2404,153,3200,14,21,878,64,1
1,1,1,1,723,487,2991,235,21,806,678,1
1,1,1,0,539,438,3163,4,45,898,277,1
1,1,1,0,160,143,3153,315,12,1422,1194,1
1,1,1,0,109,136,358,0,0,74,260,1
1,1,1,0,2594,473,3184,89,4,327,525,1
1,1,0,0,806,738,3247,0,0,2039,848,1
1,1,1,1,216,236,3210,1,4,1072,396,1
1,1,0,0,46,59,1094,0,6,568,505,1
1,1,1,0,196,369,3154,0,1,888,768,1
1,1,1,1,1271,1993,3223,13,83,1355,193,1
1,0,0,0,147,151,1315,23,33,201,89,1
1,0,0,1,1030,1258,3220,18,10,558,47,1
1,1,1,1,399,466,3206,0,0,185,789,1
1,0,1,0,499,371,3179,11,6,2367,120,1
1,1,1,1,974,856,3237,1,2,389,164,1
1,1,1,0,2313,77,3184,3,34,714,762,1
1,1,1,0,82,100,1720,2,5,402,311,1
1,1,1,0,350,791,3164,13,61,347,568,1
1,1,1,0,1417,281,3236,5,0,1127,435,1
1,1,1,0,92,171,317,0,0,152,64,1
1,1,1,0,224,506,3228,0,13,158,212,1
1,0,1,0,243,93,855,0,1,108,23,1
0,1,1,0,499,226,2190,8,0,127,218,1
1,0,1,0,149,181,3209,0,3,914,542,1
1,1,1,1,828,289,3237,0,2,593,116,1
1,0,1,0,378,251,1812,30,121,808,44,1
1,0,0,0,22,50,348,4,18,62,9,1
1,0,0,0,13,18,77,0,0,15,4,1
1,1,1,0,147,321,734,0,1,245,309,1
1,1,1,0,1214,1989,1403,2,31,258,83,1
1,1,0,0,203,245,175,0,2,126,18,1
1,1,1,0,253,541,3229,0,8,720,959,1
1,1,1,1,1620,591,3234,6,1,341,775,1
1,0,1,1,369,86,3181,19,63,651,333,1
1,0,1,0,1169,546,3211,13,11,1248,85,1
1,0,1,0,1192,113,3237,18,55,504,60,1
0,1,1,1,17392,17414,1012,2,0,42,925,1
1,1,1,1,267,583,2727,76,2,743,900,1
0,1,1,1,1402,909,3219,23,1,1540,1275,1
1,0,1,0,254,250,3185,1,15,2041,115,1
1,1,1,0,3408,167,3224,3,57,285,28,1
1,1,1,1,986,1241,3228,40,19,2169,1836,1
1,0,0,0,248,342,783,0,0,529,81,1
1,0,0,0,190,228,510,0,3,136,15,1
1,0,1,1,3178,417,3227,5,30,1513,362,1
1,1,0,1,98,154,1763,2,0,181,374,1
1,1,1,1,266,166,3218,3,16,225,124,1
1,1,1,0,202,632,3221,119,0,1222,1094,1
1,1,1,1,772,931,3219,1,0,1070,2112,1
1,0,1,0,672,604,1529,6,4,470,365,1
1,1,1,1,1154,664,3245,0,3,835,312,1
1,1,1,1,1585,183,3190,2,0,2055,1205,1
1,1,1,1,404,1053,3242,80,326,38,306,1
0,1,0,0,858,2000,3208,0,9,1812,625,1
0,1,1,0,1951,750,3236,2,4,801,746,1
1,1,1,0,214,202,3201,3,19,990,87,1
1,1,1,1,49,45,81,0,0,31,62,1
1,1,1,0,211,206,3117,5,10,1145,215,1
1,1,1,1,262,1442,3249,4,2,64,309,1
1,0,1,1,28726,110,3245,1269,3,1077,5,1
1,0,0,0,1,7,3,0,1,1,1,1
1,1,1,1,298,386,3214,0,4,735,446,1
1,0,1,0,27,46,597,0,0,59,38,1
1,1,0,0,249,289,3208,0,23,1017,122,1
1,1,1,1,2508,190,3192,80,19,1440,353,1
0,1,0,1,46,86,1885,0,5,696,447,1
1,1,1,1,308,326,3221,0,3,613,730,1
1,1,1,0,227,129,561,0,0,183,312,1
1,0,0,1,3291,69,3198,12,54,452,25,1
1,1,1,1,129,670,3245,10,24,1238,421,1
1,1,1,1,342,95,3239,0,2,649,83,1
1,1,0,0,361,670,3098,1,59,1484,527,1
1,0,0,1,1509,805,3207,8,37,1786,50,1
1,0,1,1,155,195,1655,2,20,703,411,1
1,1,0,1,285,225,2154,3,8,326,943,1
1,1,1,0,912,996,3246,11,27,141,223,1
1,0,1,0,1035,1454,3231,7,18,584,240,1
1,0,1,0,435,296,3199,0,2,1147,167,1
1,1,1,1,222,162,2109,0,6,1545,1174,1
1,1,1,1,2734,997,3237,362,37,613,1067,1
1,1,1,0,295,224,3177,33,102,1170,141,1
1,0,1,1,259,147,3187,6,15,1187,630,1
1,1,1,1,139,278,554,0,2,106,108,1
1,1,1,1,236,504,3094,13,10,1941,812,1
1,0,1,0,1334,1188,3205,3,13,1216,455,1
1,1,1,1,4794,525,3206,11,0,403,1312,1
1,1,0,1,266,282,3212,29,3,40,239,1
1,1,1,0,1325,2000,3218,2,0,1003,835,1
1,1,1,1,49,191,971,5,27,66,172,1
1,1,1,0,213,212,3236,2,9,854,155,1
1,1,1,0,567,478,3208,0,4,250,369,1
1,0,1,0,65,218,544,0,4,155,58,1
1,1,1,0,273,110,3201,1,12,2068,58,1
0,1,1,0,1454,1998,3157,6,10,589,705,1
1,1,1,0,407,416,3205,0,2,1668,2014,1
1,0,0,0,792,678,3188,24,56,1662,36,1
1,1,1,1,307,218,2980,60,2,789,888,1
1,1,1,1,1248,2001,3217,3,7,969,559,1
1,1,1,1,1519,462,3212,11,1,1585,932,1
1,1,1,0,367,632,3199,14,5,2024,82,1
1,0,1,0,572,561,3246,39,60,888,91,1
1,1,1,1,183,188,1264,4,0,811,376,1
1,0,1,1,246,164,1335,2,3,404,761,1
1,1,1,1,743,628,3095,7,23,1713,91,1
1,1,0,0,552,737,3074,15,47,1474,231,1
1,0,1,0,3759,1568,3226,8,10,864,499,1
1,1,1,0,10307,31,3184,10,22,697,99,1
1,0,0,0,305,318,1165,3,4,465,43,1
1,0,1,1,1400,422,3202,0,0,532,237,1
1,0,1,0,2245,65,1112,1,7,373,47,1
1,1,0,0,109,111,3207,4,37,1338,178,1
0,0,1,0,66,108,1503,4,0,112,310,1
1,0,0,0,242,233,3085,0,2,1013,123,1
1,1,1,0,136,262,3208,0,7,912,1299,1
1,1,1,0,639,38,3212,2,16,621,27,1
0,1,0,1,308,1006,1052,2,7,231,265,1
1,0,1,0,1618,1502,3206,0,4,199,64,1
1,1,1,1,170,271,1214,65,2,41,885,1
0,1,1,1,1388,1233,3201,4,2,815,234,1
1,1,1,0,180,327,3212,0,2,1679,909,1
1,0,1,0,3837,952,3177,25,12,779,137,1
1,1,1,1,821,552,3235,0,0,511,127,1
1,1,1,0,1068,1883,3181,0,9,893,464,1
1,1,1,0,1164,1906,3210,11,23,1747,479,1
1,1,1,1,960,513,3240,19,56,2036,520,1
1,1,1,0,12,34,29,0,0,0,0,1
1,1,1,1,4745,2404,3196,41,149,1977,804,1
1,1,1,1,1044,1036,3239,1,7,565,1265,1
1,0,0,0,1364,1015,3223,181,3,2206,607,1
1,1,1,1,680,611,3211,2,25,1483,338,1
1,1,1,1,146,519,3208,0,1,1173,1000,1
1,1,1,0,159,381,1547,0,0,229,378,1
1,0,1,1,2910,158,3232,47,45,727,89,1
1,1,1,0,1295,88,3206,2,22,929,506,1
1,1,0,0,447,197,3194,1,31,1484,122,1
1,1,1,0,76,85,746,3,0,124,284,1
1,1,1,1,1243,777,3197,1,5,242,119,1
0,1,1,1,1284,878,2997,0,0,802,603,1
1,1,1,0,324,196,3168,22,35,2272,98,1
1,1,1,1,720,530,3222,52,160,88,141,1
1,1,1,0,561,458,3192,11,20,1169,206,1
1,0,0,1,273,116,3208,0,0,692,91,1
1,1,1,0,182,107,3147,11,149,500,242,1
1,1,1,0,465,235,2387,4,27,723,97,1
1,1,0,1,931,1385,2967,0,2,2205,381,1
1,1,1,0,75,142,3204,3,12,309,1026,1
1,1,1,1,75,63,592,4,3,90,54,1
1,1,1,0,232,174,3001,3,30,1856,147,1
1,0,0,0,258,308,3193,9,19,1999,76,1
1,1,1,0,491,226,816,2,35,359,20,1
1,1,1,1,437,304,3204,3,26,749,66,1
1,0,1,0,3218,1943,3217,2,0,2471,1005,1
1,1,1,0,10273,98,3144,100,45,1523,230,1
1,1,1,0,94,597,304,2,0,37,120,1
